Fri Nov 12 04:02:17 2021    output.dat

         193316222 function calls (193192901 primitive calls) in 125.045 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6556    0.009    0.000    0.017    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\markers.py:267(_set_fillstyle)
     8313    0.009    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook\__init__.py:170(__init__)
    70309    0.008    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:217(axes)
    71809    0.008    0.000    0.008    0.000 {method 'lower' of 'str' objects}
     3844    0.008    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\base.py:187(asfptype)
     7688    0.008    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\base.py:673(__getattr__)
     7646    0.008    0.000    0.012    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\pyparsing.py:1780(set)
      236    0.008    0.000    0.066    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:2202(_raw_ticks)
    15376    0.008    0.000    0.016    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\data.py:20(__init__)
     7974    0.008    0.000    0.048    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2468(composite_transform_factory)
     2040    0.008    0.000    0.014    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:1131(update_from)
     7688    0.008    0.000    0.011    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\sputils.py:344(is_pydata_spmatrix)
    69216    0.008    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\multiarray.py:498(can_cast)
    69683    0.008    0.000    0.008    0.000 {built-in method builtins.id}
      878    0.008    0.000    0.275    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:352(_apply_params)
    15376    0.007    0.000    0.007    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
    70598    0.007    0.000    0.007    0.000 {method 'append' of 'list' objects}
    11091    0.007    0.000    0.024    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:170(invalidate)
      907    0.007    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\function_base.py:1164(diff)
      935    0.007    0.000    0.627    0.001 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:864(get_window_extent)
    52807    0.007    0.000    0.007    0.000 {method 'endswith' of 'str' objects}
     1564    0.007    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\stride_tricks.py:414(_broadcast_shape)
     7533    0.007    0.000    0.055    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\fromnumeric.py:2268(any)
        9    0.007    0.001    0.007    0.001 {method 'encode_to_file' of 'ImagingEncoder' objects}
     6795    0.007    0.000    0.007    0.000 {method 'reshape' of 'numpy.ndarray' objects}
     1581    0.007    0.000    0.025    0.000 C:\Users\timot\EI_ST5\alpha.py:44(error_k)
    61204    0.007    0.000    0.007    0.000 {built-in method builtins.abs}
     4026    0.007    0.000    0.025    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\fromnumeric.py:38(_wrapit)
    25898    0.007    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook\__init__.py:1879(_str_equal)
  562/466    0.007    0.000    0.823    0.002 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:486(__init__)
2508/1898    0.007    0.000    0.031    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2401(get_affine)
     5006    0.007    0.000    0.013    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2004(translate)
     1726    0.007    0.000    0.020    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\shape_base.py:612(column_stack)
     3845    0.007    0.000    0.017    0.000 <__array_function__ internals>:2(real)
      845    0.007    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:650(translated)
     2717    0.007    0.000    0.028    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1956(rotate)
      393    0.007    0.000    0.008    0.000 {method 'permutation' of 'numpy.random.mtrand.RandomState' objects}
     5980    0.007    0.000    0.013    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:794(set_style)
     3844    0.007    0.000    0.355    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\base.py:294(asformat)
      255    0.007    0.000    0.007    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\_methods.py:106(_clip_dep_invoke_with_casting)
      872    0.006    0.000    0.027    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:2136(_validate_steps)
     2007    0.006    0.000    0.025    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\path.py:98(__init__)
     3844    0.006    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\compressed.py:1083(__set_has_canonical_format)
       13    0.006    0.000    0.006    0.000 {built-in method io.open_code}
     3844    0.006    0.000    6.505    0.002 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\base.py:541(__rmul__)
     3844    0.006    0.000    2.623    0.001 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\base.py:156(astype)
       25    0.006    0.000   78.979    3.159 C:\Users\timot\EI_ST5\ga.py:77(step)
      453    0.006    0.000    0.006    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
    30526    0.006    0.000    0.006    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\inspect.py:2638(__init__)
     6556    0.006    0.000    0.112    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\markers.py:220(__init__)
     2496    0.006    0.000   77.698    0.031 C:\Users\timot\EI_ST5\individual_vector.py:68(fit)
      676    0.006    0.000    0.015    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\random.py:374(sample)
    30546    0.006    0.000    0.006    0.000 {method 'values' of 'mappingproxy' objects}
     1866    0.006    0.000    0.008    0.000 {built-in method builtins.sorted}
     1164    0.006    0.000    0.016    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backend_bases.py:751(__init__)
      564    0.006    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2799(nonsingular)
      461    0.006    0.000    0.007    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     7503    0.006    0.000    0.020    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:713(set_figure)
      107    0.006    0.000    0.006    0.000 {method 'load_char' of 'matplotlib.ft2font.FT2Font' objects}
    11224    0.006    0.000    0.087    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\figure.py:50(_stale_figure_callback)
  456/360    0.006    0.000    0.675    0.002 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:419(__init__)
     2493    0.006    0.000    0.017    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1067(__init__)
      132    0.006    0.000    0.753    0.006 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1023(_update_ticks)
     3844    0.006    0.000    0.024    0.000 C:\Users\timot\EI_ST5\preprocessing.py:53(_set_rhs_of_pde)
    17555    0.006    0.000    0.028    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\function_base.py:726(copy)
     7533    0.006    0.000    0.072    0.000 <__array_function__ internals>:2(any)
     3844    0.005    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\sputils.py:20(upcast)
     5977    0.005    0.000    0.011    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:804(set_variant)
  736/714    0.005    0.000    0.013    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\sre_parse.py:493(_parse)
     8810    0.005    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1245(set_xdata)
     3542    0.005    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook\__init__.py:907(get_siblings)
     4695    0.005    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1187(set_verticalalignment)
     2552    0.005    0.000    0.027    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:929(set_color)
     3206    0.005    0.000    0.034    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1045(set_color)
     1139    0.005    0.000   35.894    0.032 C:\Users\timot\EI_ST5\individual_vector.py:29(__init__)
15445/11653    0.005    0.000    0.017    0.000 {built-in method builtins.hash}
       36    0.005    0.000    0.005    0.000 {method 'write' of '_io.TextIOWrapper' objects}
    18181    0.005    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\logging\__init__.py:1424(debug)
     1511    0.005    0.000    0.256    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:1248(findfont)
     5758    0.005    0.000    0.039    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:137(is_color_like)
     7932    0.005    0.000    0.053    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:1315(__add__)
     2007    0.005    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_api\__init__.py:133(check_shape)
     1744    0.005    0.000    0.016    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axis.py:1609(_set_formatter)
     2527    0.005    0.000    0.007    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:253(set_rotation_mode)
     3296    0.005    0.000    0.048    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:829(from_extents)
     9872    0.005    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1257(set_ydata)
     7310    0.005    0.000    0.021    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:993(set_visible)
     7305    0.005    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:66(_scale_dashes)
     8426    0.005    0.000    0.005    0.000 {built-in method numpy.asanyarray}
     3206    0.005    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1358(set_dash_capstyle)
      232    0.005    0.000    0.017    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:884(_set_format)
     5099    0.005    0.000    0.006    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\_api\deprecation.py:476(deprecate_method_override)
5188/2330    0.005    0.000    0.173    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:907(get_yaxis_transform)
     6374    0.005    0.000    0.022    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\artist.py:377(set_transform)
     5758    0.005    0.000    0.044    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\colors.py:150(_check_color_like)
     3977    0.004    0.000    0.007    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\cbook\__init__.py:1312(is_math_text)
      393    0.004    0.000   12.321    0.031 C:\Users\timot\EI_ST5\individual_vector.py:42(mutate)
     4695    0.004    0.000    0.009    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:949(set_horizontalalignment)
     3401    0.004    0.000    0.069    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:930(copy)
       65    0.004    0.000    1.430    0.022 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\axes\_base.py:1172(cla)
     3206    0.004    0.000    0.045    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1203(set_markerfacecolor)
     2495    0.004    0.000    0.105    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\text.py:1240(set_fontproperties)
    11343    0.004    0.000    0.011    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\__init__.py:1116(is_interactive)
     2531    0.004    0.000    0.010    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:764(_convert_units)
    30601    0.004    0.000    0.004    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\inspect.py:2863(parameters)
     1564    0.004    0.000    0.017    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\lib\stride_tricks.py:478(broadcast_arrays)
    23203    0.004    0.000    0.004    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\core\fromnumeric.py:1924(_shape_dispatcher)
    17300    0.004    0.000    0.004    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\enum.py:670(__new__)
     5424    0.004    0.000    0.019    0.000 <__array_function__ internals>:2(dot)
     3844    0.004    0.000    0.004    0.000 {built-in method numpy.promote_types}
     3844    0.004    0.000    0.015    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\scipy\sparse\compressed.py:125(_set_self)
    18369    0.004    0.000    0.005    0.000 {built-in method builtins.setattr}
     6324    0.004    0.000    0.006    0.000 C:\Users\timot\EI_ST5\alpha.py:31(f)
      872    0.004    0.000    0.040    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\ticker.py:2157(set_params)
     3256    0.004    0.000    0.007    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:1058(set_drawstyle)
     3306    0.004    0.000    0.019    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\lines.py:726(set_transform)
        1    0.004    0.004    0.005    0.005 C:\Users\timot\EI_ST5\preprocessing.py:239(partition_domain)
     2656    0.004    0.000    0.160    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\patches.py:271(get_transform)
       52    0.004    0.000    0.004    0.000 {built-in method nt._getfinalpathname}
     6000    0.004    0.000    0.008    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\font_manager.py:781(set_family)
     2110    0.004    0.000    0.011    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\transforms.py:2638(__init__)
     1384    0.004    0.000    0.006    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\numpy\ma\core.py:2948(_update_from)
      461    0.004    0.000    0.075    0.000 C:\Users\timot\AppData\Local\Programs\Python\Python39\lib\site-packages\matplotlib\backends\backend_agg.py:190(draw_text)
